LineId,Date,Time,Level,Node,Component,Id,Content
1229,2015-07-29,19:36:24834,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
1230,2015-07-29,19:36:28091,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
1231,2015-07-29,19:36:28176,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
1232,2015-07-29,19:36:28284,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45770
1233,2015-07-29,19:36:31627,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1234,2015-07-29,19:36:34771,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33305
1235,2015-07-29,19:36:34853,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57965
1236,2015-07-29,19:36:34962,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
1237,2015-07-29,19:36:38112,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
1238,2015-07-29,19:36:38193,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57977
1239,2015-07-29,19:36:38307,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1240,2015-07-29,19:36:44987,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1241,2015-07-29,19:36:48327,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1242,2015-07-29,19:36:51671,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
1243,2015-07-29,19:36:51671,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1244,2015-07-29,19:36:54812,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1245,2015-07-29,19:36:55011,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1246,2015-07-29,19:36:58153,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
1247,2015-07-29,19:36:58154,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1248,2015-07-29,19:36:58342,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
1249,2015-07-29,19:36:58343,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1250,2015-07-29,19:37:01494,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1251,2015-07-29,19:37:05025,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1252,2015-07-29,19:37:08362,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1253,2015-07-29,19:37:11703,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45923
1254,2015-07-29,19:37:15046,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1255,2015-07-29,19:37:21538,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1256,2015-07-29,19:37:21611,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
1257,2015-07-29,19:37:21726,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
1258,2015-07-29,19:37:27222,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,627,Got user-level KeeperException when processing sessionid:0x34ed93485090001 type:create cxid:0x55b8bb0f zxid:0x100000010 txntype:-1 reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper
1259,2015-07-29,19:39:01170,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1260,2015-07-29,19:48:30969,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.16:56610
1261,2015-07-29,19:52:16002,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20005
1262,2015-07-29,19:52:16002,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420008
1263,2015-07-29,19:52:20004,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20000
1264,2015-07-29,19:52:20581,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50822
1265,2015-07-29,19:53:12538,WARN,SendWorker,3:QuorumCnxManager$SendWorker,688,Send worker leaving thread
1266,2015-07-29,19:54:05544,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37229; will be dropped if server is in r-o mode
1267,2015-07-29,19:54:05544,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37229
1268,2015-07-29,19:56:54754,INFO,WorkerReceiver[myid=2],FastLeaderElection,542,Notification: 3 (n.leader) 0x10000006b (n.zxid) 0x2 (n.round) LOOKING (n.state) 3 (n.sid) 0x1 (n.peerEPoch) LEADING (my state)
1269,2015-07-29,19:57:37058,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50926
1270,2015-07-29,20:15:01897,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:51168
1271,2015-07-29,20:39:58002,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed9311942000c
1272,2015-07-29,21:01:43687,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.21:51245
1273,2015-07-29,21:01:50768,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:53326; will be dropped if server is in r-o mode
1274,2015-07-29,21:34:47357,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:54610
1275,2015-07-29,21:34:48001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x14ed93111f20020 timeout of 10000ms exceeded
1276,2015-07-29,21:34:48003,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420021
1277,2015-07-29,21:36:24001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x24ed93119420033 timeout of 10000ms exceeded
1278,2015-07-29,21:36:26000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x24ed9311942002a timeout of 10000ms exceeded
1279,2015-07-29,21:39:29974,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.27:32782
1280,2015-07-29,21:41:34002,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2003f
1281,2015-07-29,23:05:07344,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.28:37304 which had sessionid 0x24ed9311942004f
1282,2015-07-29,23:05:16002,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0021
1283,2015-07-29,23:05:18000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x34ed9ac1c1e002b timeout of 10000ms exceeded
1284,2015-07-29,23:43:04001,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20046
1285,2015-07-29,23:44:24329,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0030
1286,2015-07-29,23:44:25464,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.35:38016
1287,2015-07-29,23:44:25695,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2004f
1288,2015-07-29,23:49:40337,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53468
1289,2015-07-29,23:50:50001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x34ed9ac1c1e0033 timeout of 10000ms exceeded
1290,2015-07-29,23:50:50001,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20050
1291,2015-07-29,23:52:07913,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54643; will be dropped if server is in r-o mode
1292,2015-07-29,23:52:10300,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.17:46387
1293,2015-07-30,13:34:19139,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:48701
1294,2015-07-30,14:09:14000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x14ed93111f20068 timeout of 20000ms exceeded
1295,2015-07-30,14:38:08000,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420073
1296,2015-07-30,14:52:23211,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37335 which had sessionid 0x24ed93119420065
1297,2015-07-30,14:52:27546,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53520 which had sessionid 0x24ed9311942005f
1298,2015-07-30,14:52:27546,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1299,2015-07-30,15:13:13987,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e005e
1300,2015-07-30,15:13:52745,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942007e with negotiated timeout 10000 for client /10.10.34.12:54673
1301,2015-07-30,15:18:48000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x34ed9ac1c1e0065 timeout of 20000ms exceeded
1302,2015-07-30,15:24:39217,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53857 which had sessionid 0x24ed93119420082
1303,2015-07-30,15:34:30623,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1304,2015-07-30,15:35:06129,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54078
1305,2015-07-30,15:35:06939,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:40006
1306,2015-07-30,15:35:06940,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942008c with negotiated timeout 10000 for client /10.10.34.18:40006
1307,2015-07-30,15:35:08822,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed93119420091 with negotiated timeout 10000 for client /10.10.34.40:47629
1308,2015-07-30,15:35:20505,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54134
1309,2015-07-30,15:37:52338,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1310,2015-07-30,15:38:12001,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420094
1311,2015-07-30,15:41:43385,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1312,2015-07-30,16:00:22001,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0081
1313,2015-07-30,16:00:30000,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0080
1314,2015-07-30,16:11:39406,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1315,2015-07-30,16:11:46001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x34ed9ac1c1e007f timeout of 10000ms exceeded
1316,2015-07-30,16:11:48001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x24ed9311942008e timeout of 10000ms exceeded
1317,2015-07-30,16:11:48004,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e007a
1318,2015-07-30,16:11:48004,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0078
1319,2015-07-30,16:12:05225,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a4 with negotiated timeout 10000 for client /10.10.34.32:39275
1320,2015-07-30,16:12:05640,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209
1321,2015-07-30,16:12:14000,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0085
1322,2015-07-30,16:18:18839,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.21:51262 which had sessionid 0x24ed931194200a0
1323,2015-07-30,16:18:19077,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1324,2015-07-30,16:18:30003,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f200a7
1325,2015-07-30,16:18:34001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x14ed93111f2009f timeout of 10000ms exceeded
1326,2015-07-30,16:18:34003,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0083
1327,2015-07-30,16:18:39030,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646
1328,2015-07-30,16:18:40188,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:60436; will be dropped if server is in r-o mode
1329,2015-07-30,16:21:28000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x34ed9ac1c1e008f timeout of 10000ms exceeded
1330,2015-07-30,16:21:28000,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x24ed931194200ad timeout of 10000ms exceeded
1331,2015-07-30,16:49:18001,INFO,SessionTracker,ZooKeeperServer,325,Expiring session 0x14ed93111f200d2 timeout of 10000ms exceeded
1332,2015-07-30,16:49:18001,INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e00ae
1333,2015-07-30,17:12:00363,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37600
1334,2015-07-30,17:33:11443,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode
1335,2015-07-30,17:49:05204,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:52866
1336,2015-07-30,17:49:45653,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1337,2015-07-30,17:57:44121,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33209
1338,2015-07-30,18:08:02428,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1339,2015-07-30,18:17:53378,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1340,2015-07-30,18:18:02134,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286
1341,2015-07-30,18:18:19328,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.20:49010 which had sessionid 0x24ede63a01b000e
1342,2015-07-30,18:18:28772,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53422
1343,2015-07-30,19:19:12775,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301
1344,2015-07-30,19:19:56251,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338
1345,2015-07-30,19:35:00506,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:52310
1346,2015-07-30,19:35:08093,INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54576
1347,2015-07-30,20:41:23305,WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception
1348,2015-07-30,21:03:49284,INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b006c with negotiated timeout 10000 for client /10.10.34.40:47637
1349,2015-07-30,23:46:27304,INFO,main,QuorumPeerMain,127,Starting quorum peer
